date,job_title,company,cities,minimum,new_max
11-18,流行病学研究员,北京预立创投生物医学科技有限公司...,济南,72000,96000
11-18,流行病学研究员,北京预立创投生物医学科技有限公司...,异地招聘,60000,96000
11-18,临床数据管理专员/主管,江苏豪森药业集团有限公司-上海翰...,上海,120000,180000
11-18,临床医学高级专员,珠海和佳医疗设备股份有限公司,珠海,96000,180000
11-18,运营专员(临床医学）,珠海和佳医疗设备股份有限公司,异地招聘,54000,72000
11-18,运营专员,珠海和佳医疗设备股份有限公司,南京,54000,72000
11-18,ERP应用支持专员 ERP Support Specialist,上海育碧电脑软件有限公司,上海,0,0
11-18,IT信息安全项目专员,上海育碧电脑软件有限公司,上海,0,0
11-18,Game User Research游戏用户研究经理,上海育碧电脑软件有限公司,上海,0,0
11-18,Documentation Manager,上海育碧电脑软件有限公司,上海,0,0
11-18,BD Intern,赢创特种化学（上海）有限公司,上海,170,0
11-18,Marketing Intern 市场实习生,赢创特种化学（上海）有限公司,上海,0,0
11-18,生物信息工程师,南京世和基因生物技术有限公司,南京,120000,240000
11-18,程序员（SAS Programmer）,PPC佳生,上海,132000,300000
11-18,"Principal Scientist, Biostatistics",PPC佳生,上海,500000,600000
11-18,生物统计师,PPC佳生,上海,144000,300000
11-18,PV Specialist (PVS),PPC佳生,上海,120000,180000
11-18,（senior）SAS Programmer/Manager,PPC佳生,上海,120000,300000
11-18,市场研究部 —分析员,第一太平戴维斯物业顾问（广州）有...,广州,72000,96000
11-18,生物信息分析师,中国医学科学院血液病医院（血液学...,天津,150000,200000
11-18,VICE PRESIDENT / DIRECTOR - MACRO/ASSET ALLOCATION SPECIALIST,NAN FUNG DEVELOPMENT LTD,异地招聘,480000,1200000
11-18,BI,信必优(深圳)信息技术有限公司,深圳,168000,240000
11-18,财务分析员 (Contractor),AstraZeneca Global Commercial O...,上海,72000,96000
11-18,Finance Anlayst (Contractor),AstraZeneca Global Commercial O...,上海,0,0
11-18,Scientist(J11666),上海药明生物技术有限公司,上海,96000,120000
11-18,检测员,上海芭雅医疗科技股份有限公司,上海,54000,66000
11-18,QA Lead/Manager,英诺瑞新科技发展（大连）有限公司...,大连,120000,180000
11-18,SQA Manager,英诺瑞新科技发展（大连）有限公司...,大连,96000,156000
11-18,生物统计师(J10440),医渡云（北京）技术有限公司,北京,300000,600000
11-18,数据管理项目经理,美斯达（上海）医药开发有限公司,上海,96000,192000
11-18,DM Associate Director,美斯达（上海）医药开发有限公司,上海,240000,420000
11-18,统计分析员/统计程序员/Programmer,美斯达（上海）医药开发有限公司,上海,72000,96000
11-18,统计师/Statistician,美斯达（上海）医药开发有限公司,上海,96000,144000
11-18,生物信息分析师,苏州圆才企业管理服务有限公司,苏州,70000,100000
11-18,数据分析师,喜沃商品（中国）有限公司,杭州,72000,180000
11-18,临床数据分析师,新格元（南京）生物科技有限公司,南京,60000,96000
11-18,生物信息工程师,新格元（南京）生物科技有限公司,苏州,96000,120000
11-18,生物信息技术支持,新格元（南京）生物科技有限公司,南京,96000,120000
11-18,生物信息技术支持,新格元（南京）生物科技有限公司,苏州,96000,120000
11-18,生物信息产品经理,新格元（南京）生物科技有限公司,南京,96000,120000
11-18,生物信息产品经理,新格元（南京）生物科技有限公司,苏州,96000,120000
11-18,医学产品经理,新格元（南京）生物科技有限公司,南京,120000,180000
11-18,项目运营,新格元（南京）生物科技有限公司,苏州,72000,96000
11-18,临床数据分析师,新格元（南京）生物科技有限公司,苏州,72000,96000
11-18,生物信息工程师,新格元（南京）生物科技有限公司,南京,96000,120000
11-18,Desktop Systems Specialst,缤特力通讯科技(苏州)有限公司,北京,84000,144000
11-18,医学专员,恒瑞医药-江苏科信医药销售有限公...,成都,96000,120000
11-18,定性研究员,益普索（中国）咨询有限公司,广州,72000,96000
11-18,定性研究员,益普索（中国）咨询有限公司,上海,72000,96000
11-18,L2 Internal Customer Tech Support Engineer,甲骨文（中国）软件系统有限公司,大连,0,0
11-18,C++开发工程师,塔塔信息技术（中国）股份有限公司...,杭州,180000,300000
11-18,云康集团2020全国高校招聘,云康健康产业集团有限公司,广州,150000,200000
11-18,Senior FP&A,伟创力管理（上海）有限公司,上海,120000,180000
11-18,生物信息工程师,西湖大学,异地招聘,96000,240000
11-18,生物信息工程师,西湖大学,异地招聘,96000,240000
11-18,生物信息工程师,西湖大学,异地招聘,96000,240000
11-18,生物信息工程师,西湖大学,杭州,96000,240000
11-18,医学专员,恒瑞医药-江苏科信医药销售有限公...,赣州,96000,120000
11-18,SAS Programmer,北京海金格医药科技股份有限公司,异地招聘,60000,120000
11-18,数据管理副总监,北京海金格医药科技股份有限公司,北京,180000,240000
11-18,数据管理总监,北京海金格医药科技股份有限公司,上海,180000,240000
11-18,初级数据管理员,北京海金格医药科技股份有限公司,上海,72000,120000
11-18,助理数据管理员,北京海金格医药科技股份有限公司,上海,72000,96000
11-18,数据管理经理,北京海金格医药科技股份有限公司,上海,120000,144000
11-18,Junior Toxicologist,欧莱雅（中国）有限公司,上海,0,0
11-18,CMI Executive (Contractor),欧莱雅（中国）有限公司,上海,0,0
11-18,Junior Marketing Coordinator (Contractor),欧莱雅（中国）有限公司,上海,96000,144000
11-18,数据分析师,喜沃商品（中国）有限公司,杭州,72000,180000
11-17,五百强药企Patient Safety Associate,北京外企德科人力资源服务上海有限...,北京,120000,180000
11-17,SAS统计分析,太原市诚诚科技有限公司,异地招聘,36000,54000
11-17,SAS统计分析,太原市诚诚科技有限公司,异地招聘,36000,54000
11-17,SAS统计分析,太原市诚诚科技有限公司,异地招聘,36000,54000
11-17,SAS统计分析,太原市诚诚科技有限公司,太原,36000,54000
11-17,药物分析研究员 地点：重庆市铜梁县（可安排住宿）,上海国创医药有限公司,重庆,72000,120000
11-17,DMPK Scientist,科文斯医药研发（上海）有限公司,上海,84000,144000
11-17,临床协调员CRC 成都,普蕊斯（上海）医药科技开发股份有...,成都,48000,72000
11-17,SAP SCM Consultant,高知特信息技术（上海）有限公司 ...,上海,250000,350000
11-16,数据管理经理 (MJ000022),广州誉衡生物科技有限公司,北京,120000,240000
11-16,技术支持工程师,瑞银企业管理（中国）有限公司,北京,0,0
11-16,投行中后台运营,瑞银企业管理（中国）有限公司,异地招聘,0,0
11-16,投行中后台运营,瑞银企业管理（中国）有限公司,异地招聘,0,0
11-16,投行中后台运营,瑞银企业管理（中国）有限公司,异地招聘,0,0
11-16,投行中后台运营,瑞银企业管理（中国）有限公司,无锡,0,0
11-16,英语项目专员,瑞银企业管理（中国）有限公司,异地招聘,0,0
11-16,英语项目专员,瑞银企业管理（中国）有限公司,异地招聘,0,0
11-16,英语项目专员,瑞银企业管理（中国）有限公司,异地招聘,0,0
11-16,英语项目专员,瑞银企业管理（中国）有限公司,异地招聘,0,0
11-16,英语项目专员,瑞银企业管理（中国）有限公司,无锡,0,0
11-16,英语项目专员,瑞银企业管理（中国）有限公司,无锡,0,0
11-16,Market Research Specialist,瑞银企业管理（中国）有限公司,异地招聘,0,0
11-16,中台运营分析员,瑞银企业管理（中国）有限公司,异地招聘,0,0
11-16,综合中台业务专员,瑞银企业管理（中国）有限公司,无锡,0,0
11-16,Testing Engineer,高知特信息技术（上海）有限公司 ...,北京,144000,180000
11-16,医学撰写,李氏大药厂控股有限公司,广州,96000,120000
11-16,临床监查员（CRA）,李氏大药厂控股有限公司,广州,96000,120000
11-16,高级临床监查员（SCRA）,李氏大药厂控股有限公司,广州,120000,180000
11-16,Manager - Application Development - Information Technology Service - CQ GDC,德勤华永会计师事务所（特殊普通合...,重庆,0,0
11-16,Buyer,帝斯曼（中国）有限公司,无锡,0,0
11-16,财务系统管理专员,上海国际主题乐园有限公司（上海迪...,上海,0,0
11-15,Business Advisor HIS(005900),和睦家医疗,北京,0,0
11-15,数据管理员,北京信立达医药科技有限公司,异地招聘,96000,120000
11-15,数据管理员,北京信立达医药科技有限公司,长沙,96000,120000
11-15,化工行业研究员,百川资讯,西安,48000,72000
11-15,IT Positions(Campus Hiring)(J22915),捷信消费金融BTA,异地招聘,144000,192000
11-15,IT Positions(Campus Hiring)(J22915),捷信消费金融BTA,天津,144000,192000
11-15,临床项目总监,上海久顺企业管理技术服务有限公司...,上海,120000,300000
11-15,透射电子显微镜team leader,埃文思材料科技（上海）有限公司,上海,0,0
11-15,Technology Specialist,默克化工技术（上海）有限公司,上海,120000,180000
11-15,Finance Rotation Trainee / 财务管培生,泰科电子（上海）有限公司,上海,0,0
11-15,BA,成都迈思信息技术有限公司,上海,360000,480000
11-15,FESCO代外企招聘财务分析（亦庄）,北京外企人力资源服务有限公司,北京,96000,120000
11-15,财务分析员,德西福格汽车配件(平湖)有限公司,嘉兴,104000,280000
11-15,实验员-郑州,丹娜（天津）生物科技有限公司,郑州,36000,54000
11-15,DMT管理培训生,丹娜（天津）生物科技有限公司,天津,60000,96000
11-15,技术支持-北京,丹娜（天津）生物科技有限公司,北京,48000,72000
11-15,技术支持-江苏,丹娜（天津）生物科技有限公司,南京,48000,72000
11-15,实验员-北京,丹娜（天津）生物科技有限公司,异地招聘,36000,60000
11-15,技术支持-江西,丹娜（天津）生物科技有限公司,异地招聘,48000,72000
11-15,实验专员-杭州,丹娜（天津）生物科技有限公司,杭州,42000,48000
11-14,临床数据管理员(临床试验),Guangzhou Andala Co.ltd.,广州,96000,120000
11-14,临床研究协调员(CRC)-熟临床试验文档管理,Guangzhou Andala Co.ltd.,广州,96000,120000
11-14,临床数据统计编程经理SAS Program Manager,Guangzhou Andala Co.ltd.,广州,300000,360000
11-14,高级医学顾问/Sr. Medical advisor-心血管/代谢/肿瘤,Guangzhou Andala Co.ltd.,广州,240000,300000
11-14,Finance BP (Oriented to Q&R)(J11113),长江存储科技有限责任公司,武汉,150000,200000
11-14,Finance BP (Oriented to PDC)(J11112),长江存储科技有限责任公司,武汉,150000,200000
11-14,临床药代动力学专家-集团制药板块,Guangzhou Andala Co.ltd.,广州,180000,240000
11-14,Statistician,康宁汽车环保（合肥）有限公司,合肥,0,0
11-14,临床数据分析质量管理,南京世和基因生物技术有限公司,南京,72000,108000
11-14,临床数据分析师(报告解读),南京世和基因生物技术有限公司,南京,72000,96000
11-14,临床数据分析师（报告解读）,南京世和基因生物技术有限公司,南京,60000,96000
11-14,临床数据分析师（2020应届生）,南京世和基因生物技术有限公司,南京,72000,108000
11-14,医学信息协调专员（2020应届生）,南京世和基因生物技术有限公司,南京,54000,72000
11-14,质量部技术QA（临床数据分析方向）,南京世和基因生物技术有限公司,南京,72000,96000
11-14,System Developer Position,金瑞期货股份有限公司,深圳,180000,360000
11-14,零售金融信贷分析员,东风日产汽车金融有限公司,上海,0,0
11-14,零售金融信贷审批副经理/主管 CA Vice Mgr/Spr,东风日产汽车金融有限公司,上海,0,0
11-14,(Associate）Research Director,艾瑞咨询集团,上海,480000,720000
11-14,IT Positions(Campus Hiring)(J22915),捷信消费金融BTA,异地招聘,144000,192000
